customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06212,Male,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No,Two year,No,Mailed check,24.45,2141.79,Yes
CUST-06213,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer,112.9,4476.52,No
CUST-06214,Female,0,No,Yes,9,No,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.33,8032.79,No
CUST-06215,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,109.24,5660.91,No
CUST-06216,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,26.76,5795.0,Yes
CUST-06217,Female,0,No,No,23,Yes,Yes,No,No,Yes,Two year,No,Electronic check,81.77,2489.64,No
CUST-06218,Male,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Mailed check,73.16,5311.98,No
CUST-06219,Male,0,Yes,No,6,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,114.62,1810.26,Yes
CUST-06220,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,58.4,6049.03,No
CUST-06221,Male,0,No,No,24,No,Yes,No,Yes,No,Two year,Yes,Credit card,22.84,2010.07,No
CUST-06222,Female,0,Yes,No,35,Yes,No,No,No,Yes,Two year,Yes,Mailed check,65.41,136.62,No
CUST-06223,Female,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,100.42,4459.95,No
CUST-06224,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,Two year,No,Bank transfer,23.25,2545.6,No
CUST-06225,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,21.62,5352.9,Yes
CUST-06226,Female,0,No,No,49,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,100.18,6346.13,No
CUST-06227,Male,1,Yes,Yes,55,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,100.4,6920.56,No
CUST-06228,Male,1,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.0,8342.89,No
CUST-06229,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,83.75,4730.41,No
CUST-06230,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,24.43,4110.36,Yes
CUST-06231,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card,94.56,2100.87,Yes
CUST-06232,Female,0,Yes,No,7,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card,48.52,6352.85,Yes
CUST-06233,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Mailed check,41.05,4112.3,Yes
CUST-06234,Male,0,Yes,No,29,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,85.76,2792.04,No
CUST-06235,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,109.16,3683.02,Yes
CUST-06236,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,22.15,3160.5,No
CUST-06237,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Two year,Yes,Mailed check,32.37,8317.68,No
CUST-06238,Male,1,No,No,32,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,43.57,1937.91,No
CUST-06239,Female,0,No,Yes,3,Yes,No,No,No,No,Two year,Yes,Mailed check,110.78,3533.97,No
CUST-06240,Male,0,No,No,22,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,105.72,2624.49,No
CUST-06241,Male,0,No,No,68,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,108.72,1473.81,Yes
CUST-06242,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,55.84,2558.17,Yes
CUST-06243,Female,0,Yes,Yes,4,Yes,Yes,No,No,No,Two year,No,Credit card,41.16,4168.39,Yes
CUST-06244,Female,0,No,No,17,Yes,No,DSL,No,No internet service,One year,No,Mailed check,37.17,5375.35,No
CUST-06245,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,106.2,5250.32,Yes
CUST-06246,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,41.12,6571.84,No
CUST-06247,Female,0,No,No,66,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,71.08,622.55,Yes
CUST-06248,Male,0,No,No,71,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,51.17,2684.39,No
CUST-06249,Female,0,No,Yes,55,Yes,No phone service,No,Yes,No,Month-to-month,No,Electronic check,67.89,3008.61,No
CUST-06250,Female,0,No,No,39,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,52.58,5889.34,No
CUST-06251,Male,0,Yes,Yes,1,No,Yes,Fiber optic,No internet service,Yes,Two year,No,Bank transfer,47.29,1778.04,Yes
CUST-06252,Male,0,No,No,20,Yes,No phone service,Fiber optic,No,No,Two year,No,Bank transfer,60.73,1835.72,No
CUST-06253,Female,0,No,No,51,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,51.29,825.51,No
CUST-06254,Female,0,No,No,23,No,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,101.97,4541.41,No
CUST-06255,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,76.07,6182.42,Yes
CUST-06256,Female,0,Yes,No,37,Yes,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,35.62,5935.47,No
CUST-06257,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.59,6318.41,Yes
CUST-06258,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,23.36,1456.31,No
CUST-06259,Female,1,No,No,38,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,47.97,4993.16,Yes
CUST-06260,Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,84.95,809.55,No
CUST-06261,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,36.3,8217.37,No
CUST-06262,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,27.92,909.37,No
CUST-06263,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card,50.1,7461.86,No
CUST-06264,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,79.25,343.56,No
CUST-06265,Male,0,No,No,9,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,65.28,4523.09,Yes
CUST-06266,Male,0,Yes,Yes,66,No,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,51.22,7251.1,No
CUST-06267,Female,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,106.3,5400.83,Yes
CUST-06268,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,64.86,4206.56,No
CUST-06269,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,One year,No,Bank transfer,63.5,1098.36,No
CUST-06270,Female,0,Yes,Yes,69,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,21.17,5609.64,Yes
CUST-06271,Female,0,No,No,26,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,81.93,5126.95,No
CUST-06272,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,63.93,3908.34,No
CUST-06273,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,32.51,2010.73,No
CUST-06274,Female,1,Yes,Yes,5,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,42.37,1884.99,No
CUST-06275,Male,1,No,Yes,25,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,38.24,8245.64,Yes
CUST-06276,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,30.21,8203.63,No
CUST-06277,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,61.55,7965.34,No
CUST-06278,Male,0,Yes,No,15,No,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,54.33,4394.66,Yes
CUST-06279,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,54.01,8400.56,No
CUST-06280,Female,1,Yes,No,28,No,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,43.15,2540.8,Yes
CUST-06281,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,61.64,3638.84,No
CUST-06282,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,72.75,1496.68,No
CUST-06283,Male,0,No,No,47,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,79.15,3954.56,Yes
CUST-06284,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,39.98,1587.4,No
CUST-06285,Male,0,No,Yes,20,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,90.78,579.86,No
CUST-06286,Male,0,Yes,No,27,Yes,No,No,No,No,One year,No,Electronic check,20.7,102.66,No
CUST-06287,Male,0,Yes,No,49,Yes,No,DSL,No internet service,No internet service,One year,No,Electronic check,93.04,3228.13,Yes
CUST-06288,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,46.3,7631.46,Yes
CUST-06289,Female,0,No,No,39,No,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer,55.0,3727.96,Yes
CUST-06290,Female,0,Yes,No,53,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,76.07,5494.1,No
CUST-06291,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,79.05,6955.39,Yes
CUST-06292,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,60.12,4708.13,No
CUST-06293,Male,1,No,No,35,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer,111.79,4795.03,Yes
CUST-06294,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,103.83,4463.65,No
CUST-06295,Female,0,Yes,No,15,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.5,1078.98,Yes
CUST-06296,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,76.89,5409.6,No
CUST-06297,Male,0,No,No,60,No,Yes,DSL,Yes,No,One year,No,Mailed check,90.1,6151.98,No
CUST-06298,Male,0,No,No,30,No,Yes,DSL,No internet service,Yes,One year,No,Mailed check,39.69,20.36,No
CUST-06299,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,19.85,724.96,No
CUST-06300,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,115.56,4612.55,No
CUST-06301,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,113.83,7133.93,No
CUST-06302,Male,1,No,Yes,21,Yes,Yes,DSL,No,No,Two year,No,Mailed check,50.03,4539.94,No
CUST-06303,Male,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,41.91,3703.77,No
CUST-06304,Female,1,No,Yes,7,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,33.46,7963.83,Yes
CUST-06305,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,86.71,665.21,Yes
CUST-06306,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,93.53,1190.23,Yes
CUST-06307,Female,0,No,Yes,15,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,60.04,5829.35,No
CUST-06308,Female,0,No,Yes,47,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,42.28,941.05,No
CUST-06309,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,62.87,1164.22,Yes
CUST-06310,Female,0,No,Yes,56,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card,69.64,7413.7,No
CUST-06311,Male,0,No,No,4,Yes,No,DSL,No internet service,No,Two year,No,Bank transfer,72.34,1800.87,No
CUST-06312,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,62.34,5297.48,Yes
CUST-06313,Male,0,Yes,Yes,70,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,18.37,3383.31,No
CUST-06314,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,65.18,1177.7,Yes
CUST-06315,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,52.73,3292.8,Yes
CUST-06316,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,73.66,3548.57,Yes
CUST-06317,Male,0,No,No,37,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,24.94,5350.08,No
CUST-06318,Female,1,No,No,45,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,105.92,1319.9,No
CUST-06319,Female,0,No,No,25,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,105.54,334.82,Yes
CUST-06320,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer,74.41,5158.01,No
CUST-06321,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,91.71,572.79,No
CUST-06322,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,61.79,1323.1,Yes
CUST-06323,Male,0,No,Yes,37,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,77.03,8342.83,Yes
CUST-06324,Female,0,No,No,14,Yes,No,No,No,No,Two year,Yes,Credit card,79.77,211.1,No
CUST-06325,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,53.39,5465.79,No
CUST-06326,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,114.09,1195.51,No
CUST-06327,Male,0,No,No,69,No,No,DSL,No,Yes,Month-to-month,No,Mailed check,78.26,6983.22,Yes
CUST-06328,Male,0,No,No,55,Yes,Yes,DSL,No,No,Two year,No,Mailed check,117.05,4952.54,No
CUST-06329,Male,1,Yes,No,36,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,61.24,4025.51,No
CUST-06330,Female,0,No,Yes,56,No,Yes,DSL,Yes,Yes,Two year,No,Mailed check,21.23,3923.17,No
CUST-06331,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,48.24,5708.95,No
CUST-06332,Female,0,No,Yes,11,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,83.08,7131.71,Yes
CUST-06333,Female,1,No,Yes,6,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,109.03,76.78,No
CUST-06334,Male,1,No,Yes,65,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,79.52,189.77,No
CUST-06335,Male,0,Yes,No,40,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,65.18,2328.94,No
CUST-06336,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,26.07,6279.94,No
CUST-06337,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,32.48,1661.65,No
CUST-06338,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,23.35,3467.9,No
CUST-06339,Female,0,No,No,43,Yes,No,No,No,No,Month-to-month,No,Mailed check,89.12,4323.41,Yes
CUST-06340,Female,0,Yes,Yes,1,No,Yes,Fiber optic,No,No,Two year,Yes,Credit card,101.11,3181.24,Yes
CUST-06341,Male,0,Yes,Yes,41,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,34.44,3959.04,No
CUST-06342,Male,1,No,No,32,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,50.52,6792.99,No
CUST-06343,Female,0,Yes,No,16,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,65.91,1962.06,No
CUST-06344,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card,32.28,2789.42,Yes
CUST-06345,Male,0,No,No,21,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,59.62,4484.43,Yes
CUST-06346,Female,0,Yes,No,0,Yes,No phone service,DSL,No,No,Month-to-month,No,Electronic check,114.68,7355.73,Yes
CUST-06347,Male,0,No,No,69,Yes,No phone service,DSL,Yes,No,One year,Yes,Electronic check,89.91,1758.79,Yes
CUST-06348,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,34.69,4468.97,Yes
CUST-06349,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,27.88,7446.32,No
CUST-06350,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,62.52,972.25,No
CUST-06351,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,116.8,6137.2,No
CUST-06352,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,97.33,1915.67,No
CUST-06353,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,47.31,1490.54,Yes
CUST-06354,Male,0,Yes,No,71,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,20.63,2022.72,Yes
CUST-06355,Male,0,No,No,43,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer,59.13,4283.31,No
CUST-06356,Male,0,No,No,33,Yes,No,DSL,Yes,Yes,One year,No,Electronic check,34.05,5136.0,No
CUST-06357,Male,0,No,No,33,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,36.03,1665.63,No
CUST-06358,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,34.23,967.67,Yes
CUST-06359,Male,0,No,No,1,Yes,No,No,No,No internet service,Month-to-month,No,Credit card,89.96,3857.5,Yes
CUST-06360,Male,0,No,No,7,No,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,21.58,504.84,Yes
CUST-06361,Female,1,No,Yes,24,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,74.47,4589.25,Yes
CUST-06362,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,93.25,5810.11,No
CUST-06363,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,33.64,8040.2,Yes
CUST-06364,Female,0,Yes,No,6,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,107.29,1230.42,No
CUST-06365,Female,0,Yes,No,47,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,25.81,3693.34,No
CUST-06366,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,86.27,2195.38,No
CUST-06367,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer,35.2,1866.25,No
CUST-06368,Female,0,No,Yes,1,No,No,DSL,No internet service,No,One year,No,Credit card,98.6,4424.61,No
CUST-06369,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,75.14,1234.65,Yes
CUST-06370,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,76.92,148.75,No
CUST-06371,Male,0,Yes,Yes,63,Yes,No,No,Yes,Yes,One year,No,Credit card,52.6,1393.23,No
CUST-06372,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No internet service,One year,Yes,Credit card,46.33,2863.85,No
CUST-06373,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,64.33,111.07,No
CUST-06374,Male,1,No,No,51,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,93.77,7288.21,No
CUST-06375,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No,One year,Yes,Credit card,34.82,4967.86,No
CUST-06376,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,99.63,248.35,No
CUST-06377,Female,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,65.98,1957.11,Yes
CUST-06378,Male,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,63.22,5652.83,Yes
CUST-06379,Male,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,19.66,271.95,No
CUST-06380,Male,0,No,No,13,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer,30.42,3215.42,No
CUST-06381,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,61.2,837.91,No
CUST-06382,Female,1,No,Yes,25,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,116.13,3339.54,Yes
CUST-06383,Male,0,No,No,13,Yes,No,DSL,No,No,Two year,No,Credit card,43.01,8228.76,No
CUST-06384,Female,1,No,No,47,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,19.03,3877.38,Yes
CUST-06385,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,61.58,5223.39,No
CUST-06386,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,19.6,3482.41,Yes
CUST-06387,Female,0,No,Yes,54,Yes,No,No,No,Yes,One year,Yes,Credit card,51.62,2690.01,No
CUST-06388,Female,0,No,No,67,No,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,53.41,5197.28,No
CUST-06389,Male,0,No,No,11,Yes,No,DSL,No,No,Two year,No,Bank transfer,18.24,5283.05,No
CUST-06390,Female,0,Yes,No,53,Yes,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,95.96,5237.26,Yes
CUST-06391,Female,0,No,Yes,63,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,109.29,245.47,No
CUST-06392,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,117.88,5925.97,Yes
CUST-06393,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,68.88,5750.44,Yes
CUST-06394,Male,0,Yes,Yes,40,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,48.66,612.87,No
CUST-06395,Male,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,89.75,1630.99,No
CUST-06396,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,91.65,4431.62,Yes
CUST-06397,Male,1,No,No,67,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,55.92,3078.12,No
CUST-06398,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.56,4903.77,Yes
CUST-06399,Female,0,Yes,No,35,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,100.18,6467.82,No
CUST-06400,Male,0,Yes,No,56,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,36.92,4666.66,Yes
CUST-06401,Male,0,No,No,11,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,20.05,3911.06,Yes
CUST-06402,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,71.97,2254.26,No
CUST-06403,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,84.44,5238.6,No
CUST-06404,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,75.5,7034.48,No
CUST-06405,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,77.62,2243.67,No
CUST-06406,Female,0,Yes,No,61,Yes,No,No,No,Yes,One year,Yes,Electronic check,57.31,6703.01,No
CUST-06407,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card,83.15,3560.15,Yes
CUST-06408,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,22.28,966.8,No
CUST-06409,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,33.12,7741.99,No
CUST-06410,Male,1,Yes,Yes,8,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card,62.48,5799.62,No
CUST-06411,Female,1,No,Yes,9,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,112.3,7151.43,Yes
CUST-06412,Male,1,No,Yes,51,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,82.45,5572.92,No
CUST-06413,Female,0,Yes,No,44,No,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,53.53,1065.82,No
CUST-06414,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,63.8,4612.03,No
CUST-06415,Female,0,No,No,29,Yes,No phone service,DSL,Yes,No,Two year,No,Bank transfer,102.56,5392.44,No
CUST-06416,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,One year,Yes,Bank transfer,72.25,2233.64,No
CUST-06417,Male,0,Yes,No,1,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Credit card,22.79,5369.29,No
CUST-06418,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,59.69,4825.51,No
